Date,Open,High,Low,Close
11/15/2021,"1.9057","1.9079","1.8971","1.9036"
11/12/2021,"1.9043","1.9105","1.8997","1.9033"
11/11/2021,"1.8982","1.9108","1.8968","1.9035"
11/10/2021,"1.9012","1.9093","1.8967","1.8990"
11/09/2021,"1.8924","1.9044","1.8876","1.9017"
11/08/2021,"1.8969","1.8992","1.8851","1.8928"
11/05/2021,"1.9005","1.9063","1.8932","1.8958"
11/04/2021,"1.9116","1.9141","1.8966","1.9009"
11/03/2021,"1.9144","1.9170","1.9065","1.9113"
11/02/2021,"1.9020","1.9184","1.8999","1.9141"
11/01/2021,"1.9076","1.9163","1.8992","1.9019"
10/29/2021,"1.9150","1.9266","1.9088","1.9099"
10/28/2021,"1.9171","1.9193","1.9117","1.9152"
10/27/2021,"1.9208","1.9250","1.9125","1.9174"
10/26/2021,"1.9221","1.9267","1.9179","1.9222"
10/25/2021,"1.9272","1.9311","1.9184","1.9218"
10/22/2021,"1.9275","1.9312","1.9177","1.9222"
10/21/2021,"1.9192","1.9300","1.9156","1.9273"
10/20/2021,"1.9291","1.9305","1.9173","1.9195"
10/19/2021,"1.9375","1.9394","1.9246","1.9273"
10/18/2021,"1.9465","1.9487","1.9362","1.9371"
10/15/2021,"1.9429","1.9506","1.9376","1.9439"
10/14/2021,"1.9614","1.9640","1.9421","1.9431"
10/13/2021,"1.9607","1.9662","1.9561","1.9608"
10/12/2021,"1.9588","1.9628","1.9530","1.9605"
10/11/2021,"1.9618","1.9711","1.9573","1.9594"
10/08/2021,"1.9655","1.9691","1.9596","1.9649"
10/07/2021,"1.9647","1.9676","1.9586","1.9654"
10/06/2021,"1.9569","1.9715","1.9526","1.9651"
10/05/2021,"1.9528","1.9616","1.9512","1.9568"
10/04/2021,"1.9508","1.9570","1.9487","1.9535"
10/01/2021,"1.9529","1.9581","1.9493","1.9514"
09/30/2021,"1.9540","1.9616","1.9492","1.9532"
09/29/2021,"1.9452","1.9572","1.9434","1.9549"
09/28/2021,"1.9520","1.9627","1.9426","1.9458"
09/27/2021,"1.9464","1.9584","1.9447","1.9524"
09/24/2021,"1.9409","1.9535","1.9391","1.9501"
09/23/2021,"1.9446","1.9516","1.9367","1.9407"
09/22/2021,"1.9500","1.9524","1.9392","1.9445"
09/21/2021,"1.9434","1.9510","1.9399","1.9499"
09/20/2021,"1.9516","1.9551","1.9406","1.9424"
09/17/2021,"1.9491","1.9569","1.9471","1.9514"
09/16/2021,"1.9478","1.9543","1.9391","1.9509"
09/15/2021,"1.9462","1.9509","1.9444","1.9471"
09/14/2021,"1.9435","1.9515","1.9408","1.9451"
09/13/2021,"1.9450","1.9484","1.9404","1.9437"
09/10/2021,"1.9501","1.9511","1.9389","1.9450"
09/09/2021,"1.9401","1.9474","1.9375","1.9465"
09/08/2021,"1.9420","1.9436","1.9355","1.9397"
09/07/2021,"1.9388","1.9453","1.9340","1.9413"
09/06/2021,"1.9366","1.9421","1.9339","1.9389"
09/03/2021,"1.9467","1.9477","1.9341","1.9386"
09/02/2021,"1.9482","1.9518","1.9406","1.9452"
09/01/2021,"1.9522","1.9559","1.9468","1.9474"
08/31/2021,"1.9656","1.9675","1.9486","1.9513"
08/30/2021,"1.9636","1.9697","1.9618","1.9660"
08/27/2021,"1.9721","1.9774","1.9605","1.9625"
08/26/2021,"1.9736","1.9778","1.9680","1.9718"
08/25/2021,"1.9745","1.9803","1.9704","1.9735"
08/24/2021,"1.9906","1.9942","1.9723","1.9740"
08/23/2021,"1.9921","1.9990","1.9884","1.9911"
08/20/2021,"1.9974","2.0012","1.9902","1.9939"
08/19/2021,"1.9987","2.0078","1.9936","1.9972"
08/18/2021,"1.9863","2.0010","1.9789","1.9994"
08/17/2021,"1.9718","1.9968","1.9683","1.9858"
08/16/2021,"1.9699","1.9756","1.9644","1.9719"
08/13/2021,"1.9726","1.9741","1.9666","1.9689"
08/12/2021,"1.9696","1.9773","1.9677","1.9720"
08/11/2021,"1.9750","1.9765","1.9645","1.9693"
08/10/2021,"1.9801","1.9867","1.9736","1.9743"
08/09/2021,"1.9795","1.9855","1.9741","1.9805"
08/06/2021,"1.9741","1.9800","1.9711","1.9790"
08/05/2021,"1.9708","1.9750","1.9677","1.9739"
08/04/2021,"1.9830","1.9843","1.9674","1.9713"
08/03/2021,"1.9921","1.9933","1.9799","1.9828"
08/02/2021,"1.9940","1.9984","1.9887","1.9920"
07/30/2021,"1.9912","1.9971","1.9895","1.9928"
07/29/2021,"1.9997","2.0029","1.9900","1.9910"
07/28/2021,"1.9953","2.0068","1.9917","1.9981"
07/27/2021,"1.9716","2.0019","1.9716","1.9945"
07/26/2021,"1.9720","1.9785","1.9692","1.9733"
07/23/2021,"1.9755","1.9769","1.9655","1.9713"
07/22/2021,"1.9676","1.9797","1.9663","1.9735"
07/21/2021,"1.9701","1.9728","1.9632","1.9679"
07/20/2021,"1.9696","1.9810","1.9675","1.9699"
07/19/2021,"1.9649","1.9783","1.9644","1.9692"
07/16/2021,"1.9802","1.9845","1.9625","1.9674"
07/15/2021,"1.9699","1.9845","1.9675","1.9800"
07/14/2021,"1.9888","1.9906","1.9680","1.9696"
07/13/2021,"1.9877","1.9958","1.9817","1.9889"
07/12/2021,"1.9913","1.9931","1.9814","1.9878"
07/09/2021,"1.9819","1.9895","1.9714","1.9871"
07/08/2021,"1.9668","1.9863","1.9657","1.9820"
07/07/2021,"1.9683","1.9700","1.9594","1.9669"
07/06/2021,"1.9705","1.9753","1.9527","1.9686"
07/05/2021,"1.9681","1.9742","1.9652","1.9703"
07/02/2021,"1.9738","1.9796","1.9659","1.9677"
07/01/2021,"1.9800","1.9815","1.9700","1.9735"
06/30/2021,"1.9791","1.9859","1.9750","1.9801"
06/29/2021,"1.9740","1.9817","1.9671","1.9793"
06/28/2021,"1.9663","1.9765","1.9617","1.9745"
06/25/2021,"1.9715","1.9766","1.9601","1.9638"
06/24/2021,"1.9814","1.9865","1.9668","1.9722"
06/23/2021,"1.9856","1.9913","1.9739","1.9816"
06/22/2021,"1.9943","1.9964","1.9832","1.9865"
06/21/2021,"1.9882","1.9940","1.9811","1.9938"
06/18/2021,"1.9870","1.9964","1.9842","1.9911"
06/17/2021,"1.9838","1.9919","1.9701","1.9874"
06/16/2021,"1.9780","1.9868","1.9719","1.9837"
06/15/2021,"1.9758","1.9817","1.9698","1.9778"
06/14/2021,"1.9773","1.9792","1.9702","1.9751"
06/11/2021,"1.9688","1.9836","1.9653","1.9790"
06/10/2021,"1.9662","1.9711","1.9598","1.9708"
06/09/2021,"1.9668","1.9701","1.9619","1.9664"
06/08/2021,"1.9613","1.9682","1.9588","1.9672"
06/07/2021,"1.9626","1.9682","1.9573","1.9617"
06/04/2021,"1.9740","1.9795","1.9620","1.9631"
06/03/2021,"1.9577","1.9780","1.9570","1.9737"
06/02/2021,"1.9500","1.9603","1.9473","1.9583"
06/01/2021,"1.9548","1.9575","1.9497","1.9502"
05/31/2021,"1.9590","1.9605","1.9488","1.9549"
05/28/2021,"1.9479","1.9611","1.9460","1.9567"
05/27/2021,"1.9390","1.9479","1.9328","1.9478"
05/26/2021,"1.9575","1.9593","1.9338","1.9386"
05/25/2021,"1.9626","1.9647","1.9509","1.9577"
05/24/2021,"1.9701","1.9754","1.9607","1.9613"
05/21/2021,"1.9700","1.9774","1.9672","1.9724"
05/20/2021,"1.9682","1.9727","1.9613","1.9699"
05/19/2021,"1.9580","1.9731","1.9571","1.9683"
05/18/2021,"1.9614","1.9637","1.9532","1.9605"
05/17/2021,"1.9460","1.9624","1.9437","1.9609"
05/14/2021,"1.9581","1.9594","1.9429","1.9447"
05/13/2021,"1.9637","1.9661","1.9519","1.9560"
05/12/2021,"1.9445","1.9671","1.9431","1.9635"
05/11/2021,"1.9418","1.9489","1.9376","1.9448"
05/10/2021,"1.9197","1.9451","1.9193","1.9434"
